geography,count,total,commutingType,id
E09000012,1401,134310,Other method of travel to work,3168
E09000013,51319,98093,Work mainly at or from home,3169
E09000013,11578,98093,"Underground, metro, light rail, tram",3170
E09000013,2376,98093,Train,3171
E09000013,7504,98093,"Bus, minibus or coach",3172
E09000013,595,98093,Taxi,3173
E09000013,994,98093,"Motorcycle, scooter or moped",3174
E09000013,7781,98093,Driving a car or van,3175
E09000013,514,98093,Passenger in a car or van,3176
E09000013,4915,98093,Bicycle,3177
E09000013,9439,98093,On foot,3178
E09000013,1078,98093,Other method of travel to work,3179
E09000014,55767,134381,Work mainly at or from home,3180
E09000014,21629,134381,"Underground, metro, light rail, tram",3181
E09000014,5273,134381,Train,3182
E09000014,15341,134381,"Bus, minibus or coach",3183
E09000014,626,134381,Taxi,3184
E09000014,1107,134381,"Motorcycle, scooter or moped",3185
E09000014,18436,134381,Driving a car or van,3186
E09000014,1457,134381,Passenger in a car or van,3187
E09000014,5226,134381,Bicycle,3188
E09000014,7920,134381,On foot,3189
E09000014,1599,134381,Other method of travel to work,3190
E09000015,45175,125037,Work mainly at or from home,3191
E09000015,15605,125037,"Underground, metro, light rail, tram",3192
E09000015,4721,125037,Train,3193
E09000015,8673,125037,"Bus, minibus or coach",3194
E09000015,516,125037,Taxi,3195
E09000015,590,125037,"Motorcycle, scooter or moped",3196
E09000015,37918,125037,Driving a car or van,3197
E09000015,3223,125037,Passenger in a car or van,3198
E09000015,915,125037,Bicycle,3199
E09000015,6146,125037,On foot,3200
E09000015,1555,125037,Other method of travel to work,3201
E09000016,41654,124781,Work mainly at or from home,3202
E09000016,8363,124781,"Underground, metro, light rail, tram",3203
E09000016,8721,124781,Train,3204
E09000016,6949,124781,"Bus, minibus or coach",3205
E09000016,739,124781,Taxi,3206
E09000016,609,124781,"Motorcycle, scooter or moped",3207
E09000016,45890,124781,Driving a car or van,3208
E09000016,3357,124781,Passenger in a car or van,3209
E09000016,848,124781,Bicycle,3210
E09000016,6101,124781,On foot,3211
E09000016,1550,124781,Other method of travel to work,3212
E09000017,45193,142805,Work mainly at or from home,3213
E09000017,9362,142805,"Underground, metro, light rail, tram",3214
E09000017,3714,142805,Train,3215
E09000017,13357,142805,"Bus, minibus or coach",3216
E09000017,670,142805,Taxi,3217
E09000017,772,142805,"Motorcycle, scooter or moped",3218
E09000017,55421,142805,Driving a car or van,3219
E09000017,3711,142805,Passenger in a car or van,3220
E09000017,1627,142805,Bicycle,3221
E09000017,7226,142805,On foot,3222
E09000017,1752,142805,Other method of travel to work,3223
E09000018,45047,138802,Work mainly at or from home,3224
E09000018,10046,138802,"Underground, metro, light rail, tram",3225
E09000018,5086,138802,Train,3226
E09000018,18538,138802,"Bus, minibus or coach",3227
E09000018,635,138802,Taxi,3228
E09000018,1199,138802,"Motorcycle, scooter or moped",3229
E09000018,40771,138802,Driving a car or van,3230
E09000018,3043,138802,Passenger in a car or van,3231
E09000018,4056,138802,Bicycle,3232
E09000018,8614,138802,On foot,3233
E09000018,1767,138802,Other method of travel to work,3234
E09000019,64530,114971,Work mainly at or from home,3235
E09000019,11099,114971,"Underground, metro, light rail, tram",3236
E09000019,3063,114971,Train,3237
E09000019,9346,114971,"Bus, minibus or coach",3238
E09000019,689,114971,Taxi,3239
E09000019,620,114971,"Motorcycle, scooter or moped",3240
E09000019,7871,114971,Driving a car or van,3241
E09000019,552,114971,Passenger in a car or van,3242
E09000019,6133,114971,Bicycle,3243
E09000019,9922,114971,On foot,3244
E09000019,1146,114971,Other method of travel to work,3245
E09000020,40010,69438,Work mainly at or from home,3246
E09000020,6659,69438,"Underground, metro, light rail, tram",3247
E09000020,1164,69438,Train,3248
E09000020,4057,69438,"Bus, minibus or coach",3249
E09000020,1003,69438,Taxi,3250
E09000020,568,69438,"Motorcycle, scooter or moped",3251
E09000020,5331,69438,Driving a car or van,3252
E09000020,487,69438,Passenger in a car or van,3253
E09000020,2377,69438,Bicycle,3254
E09000020,6820,69438,On foot,3255
E09000020,962,69438,Other method of travel to work,3256
E09000021,39251,84148,Work mainly at or from home,3257
E09000021,1457,84148,"Underground, metro, light rail, tram",3258
E09000021,4946,84148,Train,3259
E09000021,5519,84148,"Bus, minibus or coach",3260
E09000021,228,84148,Taxi,3261
E09000021,705,84148,"Motorcycle, scooter or moped",3262
E09000021,21101,84148,Driving a car or van,3263
E09000021,1396,84148,Passenger in a car or van,3264
E09000021,2379,84148,Bicycle,3265
E09000021,6364,84148,On foot,3266
E09000021,802,84148,Other method of travel to work,3267
E09000022,91770,182818,Work mainly at or from home,3268
E09000022,18743,182818,"Underground, metro, light rail, tram",3269
E09000022,8531,182818,Train,3270
E09000022,21125,182818,"Bus, minibus or coach",3271
E09000022,809,182818,Taxi,3272
E09000022,1464,182818,"Motorcycle, scooter or moped",3273
E09000022,16994,182818,Driving a car or van,3274
E09000022,1013,182818,Passenger in a car or van,3275
E09000022,9711,182818,Bicycle,3276
E09000022,10713,182818,On foot,3277
E09000022,1945,182818,Other method of travel to work,3278
E09000023,69977,155712,Work mainly at or from home,3279
E09000023,10775,155712,"Underground, metro, light rail, tram",3280
E09000023,14407,155712,Train,3281
E09000023,17148,155712,"Bus, minibus or coach",3282
E09000023,628,155712,Taxi,3283
E09000023,1011,155712,"Motorcycle, scooter or moped",3284
E09000023,24709,155712,Driving a car or van,3285
E09000023,1529,155712,Passenger in a car or van,3286
E09000023,5569,155712,Bicycle,3287
E09000023,8146,155712,On foot,3288
E09000023,1813,155712,Other method of travel to work,3289
E09000024,48419,112065,Work mainly at or from home,3290
E09000024,12159,112065,"Underground, metro, light rail, tram",3291
E09000024,5293,112065,Train,3292
E09000024,9251,112065,"Bus, minibus or coach",3293
E09000024,385,112065,Taxi,3294
E09000024,1152,112065,"Motorcycle, scooter or moped",3295
E09000024,22618,112065,Driving a car or van,3296
E09000024,1630,112065,Passenger in a car or van,3297
E09000024,3237,112065,Bicycle,3298
E09000024,6683,112065,On foot,3299
E09000024,1238,112065,Other method of travel to work,3300
E09000025,47737,163446,Work mainly at or from home,3301
E09000025,38371,163446,"Underground, metro, light rail, tram",3302
E09000025,14011,163446,Train,3303
E09000025,14821,163446,"Bus, minibus or coach",3304
E09000025,802,163446,Taxi,3305
E09000025,1063,163446,"Motorcycle, scooter or moped",3306
E09000025,28349,163446,Driving a car or van,3307
E09000025,2373,163446,Passenger in a car or van,3308
E09000025,3757,163446,Bicycle,3309
E09000025,9818,163446,On foot,3310
E09000025,2344,163446,Other method of travel to work,3311
E09000026,49406,141627,Work mainly at or from home,3312
E09000026,20627,141627,"Underground, metro, light rail, tram",3313
E09000026,8539,141627,Train,3314
E09000026,8172,141627,"Bus, minibus or coach",3315
E09000026,850,141627,Taxi,3316
E09000026,638,141627,"Motorcycle, scooter or moped",3317
E09000026,40221,141627,Driving a car or van,3318
E09000026,2978,141627,Passenger in a car or van,3319
E09000026,1566,141627,Bicycle,3320
E09000026,6768,141627,On foot,3321
E09000026,1862,141627,Other method of travel to work,3322
E09000027,57322,97566,Work mainly at or from home,3323
E09000027,2897,97566,"Underground, metro, light rail, tram",3324
E09000027,4319,97566,Train,3325
E09000027,3929,97566,"Bus, minibus or coach",3326
E09000027,276,97566,Taxi,3327
E09000027,649,97566,"Motorcycle, scooter or moped",3328
E09000027,17106,97566,Driving a car or van,3329
E09000027,962,97566,Passenger in a car or van,3330
E09000027,3888,97566,Bicycle,3331
E09000027,5386,97566,On foot,3332
E09000027,832,97566,Other method of travel to work,3333
E09000028,80842,166948,Work mainly at or from home,3334
E09000028,14000,166948,"Underground, metro, light rail, tram",3335
E09000028,7054,166948,Train,3336
E09000028,23288,166948,"Bus, minibus or coach",3337
E09000028,791,166948,Taxi,3338
E09000028,1132,166948,"Motorcycle, scooter or moped",3339
E09000028,14701,166948,Driving a car or van,3340
E09000028,882,166948,Passenger in a car or van,3341
E09000028,9537,166948,Bicycle,3342
E09000028,12998,166948,On foot,3343
E09000028,1723,166948,Other method of travel to work,3344
E09000029,38024,104224,Work mainly at or from home,3345
E09000029,3815,104224,"Underground, metro, light rail, tram",3346
E09000029,6442,104224,Train,3347
E09000029,6899,104224,"Bus, minibus or coach",3348
E09000029,436,104224,Taxi,3349
E09000029,952,104224,"Motorcycle, scooter or moped",3350
E09000029,36070,104224,Driving a car or van,3351
E09000029,2412,104224,Passenger in a car or van,3352
E09000029,1561,104224,Bicycle,3353
E09000029,6484,104224,On foot,3354
E09000029,1129,104224,Other method of travel to work,3355
E09000030,78219,155395,Work mainly at or from home,3356
E09000030,21452,155395,"Underground, metro, light rail, tram",3357
E09000030,7111,155395,Train,3358
E09000030,9010,155395,"Bus, minibus or coach",3359
E09000030,896,155395,Taxi,3360
E09000030,787,155395,"Motorcycle, scooter or moped",3361
E09000030,14106,155395,Driving a car or van,3362
E09000030,985,155395,Passenger in a car or van,3363
E09000030,7208,155395,Bicycle,3364
E09000030,13900,155395,On foot,3365
E09000030,1721,155395,Other method of travel to work,3366
E09000031,52765,140372,Work mainly at or from home,3367
E09000031,25097,140372,"Underground, metro, light rail, tram",3368
E09000031,6810,140372,Train,3369
E09000031,10142,140372,"Bus, minibus or coach",3370
E09000031,762,140372,Taxi,3371
E09000031,858,140372,"Motorcycle, scooter or moped",3372
E09000031,27532,140372,Driving a car or van,3373
E09000031,1974,140372,Passenger in a car or van,3374
E09000031,4975,140372,Bicycle,3375
E09000031,7773,140372,On foot,3376
E09000031,1684,140372,Other method of travel to work,3377
E09000032,107639,190441,Work mainly at or from home,3378
E09000032,16503,190441,"Underground, metro, light rail, tram",3379
E09000032,7948,190441,Train,3380
E09000032,13863,190441,"Bus, minibus or coach",3381
E09000032,821,190441,Taxi,3382
E09000032,1747,190441,"Motorcycle, scooter or moped",3383
E09000032,17724,190441,Driving a car or van,3384
E09000032,1041,190441,Passenger in a car or van,3385
E09000032,9146,190441,Bicycle,3386
E09000032,12338,190441,On foot,3387
E09000032,1671,190441,Other method of travel to work,3388
E09000033,56766,101743,Work mainly at or from home,3389
E09000033,9768,101743,"Underground, metro, light rail, tram",3390
E09000033,2080,101743,Train,3391
E09000033,7075,101743,"Bus, minibus or coach",3392
E09000033,993,101743,Taxi,3393
E09000033,569,101743,"Motorcycle, scooter or moped",3394
E09000033,6703,101743,Driving a car or van,3395
E09000033,542,101743,Passenger in a car or van,3396
E09000033,3600,101743,Bicycle,3397
E09000033,12238,101743,On foot,3398
E09000033,1409,101743,Other method of travel to work,3399
W06000001,6573,29202,Work mainly at or from home,3400
W06000001,6,29202,"Underground, metro, light rail, tram",3401
W06000001,119,29202,Train,3402
W06000001,463,29202,"Bus, minibus or coach",3403
W06000001,92,29202,Taxi,3404
W06000001,115,29202,"Motorcycle, scooter or moped",3405
W06000001,17915,29202,Driving a car or van,3406
W06000001,1354,29202,Passenger in a car or van,3407
W06000001,279,29202,Bicycle,3408
W06000001,2005,29202,On foot,3409
W06000001,281,29202,Other method of travel to work,3410
W06000002,12259,51820,Work mainly at or from home,3411
W06000002,24,51820,"Underground, metro, light rail, tram",3412
W06000002,198,51820,Train,3413
W06000002,1266,51820,"Bus, minibus or coach",3414
W06000002,125,51820,Taxi,3415
W06000002,135,51820,"Motorcycle, scooter or moped",3416
W06000002,29336,51820,Driving a car or van,3417
W06000002,2268,51820,Passenger in a car or van,3418
W06000002,532,51820,Bicycle,3419
W06000002,5292,51820,On foot,3420
W06000002,385,51820,Other method of travel to work,3421
W06000003,11381,48726,Work mainly at or from home,3422
W06000003,28,48726,"Underground, metro, light rail, tram",3423
W06000003,291,48726,Train,3424
W06000003,1441,48726,"Bus, minibus or coach",3425
W06000003,170,48726,Taxi,3426
W06000003,170,48726,"Motorcycle, scooter or moped",3427
W06000003,28296,48726,Driving a car or van,3428
W06000003,1971,48726,Passenger in a car or van,3429
W06000003,540,48726,Bicycle,3430
W06000003,3895,48726,On foot,3431
W06000003,543,48726,Other method of travel to work,3432
W06000004,8600,40846,Work mainly at or from home,3433
W06000004,13,40846,"Underground, metro, light rail, tram",3434
W06000004,236,40846,Train,3435
W06000004,989,40846,"Bus, minibus or coach",3436
W06000004,189,40846,Taxi,3437
W06000004,159,40846,"Motorcycle, scooter or moped",3438
W06000004,24399,40846,Driving a car or van,3439
W06000004,2032,40846,Passenger in a car or van,3440
W06000004,504,40846,Bicycle,3441
W06000004,3349,40846,On foot,3442
W06000004,376,40846,Other method of travel to work,3443
W06000005,16269,73822,Work mainly at or from home,3444
W06000005,27,73822,"Underground, metro, light rail, tram",3445
W06000005,258,73822,Train,3446
W06000005,1674,73822,"Bus, minibus or coach",3447
W06000005,356,73822,Taxi,3448
W06000005,365,73822,"Motorcycle, scooter or moped",3449
W06000005,45411,73822,Driving a car or van,3450
W06000005,3769,73822,Passenger in a car or van,3451
W06000005,1126,73822,Bicycle,3452
W06000005,3996,73822,On foot,3453
W06000005,571,73822,Other method of travel to work,3454
W06000006,11277,61807,Work mainly at or from home,3455
W06000006,14,61807,"Underground, metro, light rail, tram",3456
W06000006,223,61807,Train,3457
W06000006,1525,61807,"Bus, minibus or coach",3458
W06000006,687,61807,Taxi,3459
W06000006,238,61807,"Motorcycle, scooter or moped",3460
W06000006,38061,61807,Driving a car or van,3461
W06000006,4361,61807,Passenger in a car or van,3462
W06000006,683,61807,Bicycle,3463
W06000006,4242,61807,On foot,3464
W06000006,496,61807,Other method of travel to work,3465
W06000008,9524,30122,Work mainly at or from home,3466
W06000008,21,30122,"Underground, metro, light rail, tram",3467
W06000008,65,30122,Train,3468
W06000008,394,30122,"Bus, minibus or coach",3469
W06000008,91,30122,Taxi,3470
W06000008,102,30122,"Motorcycle, scooter or moped",3471
W06000008,15398,30122,Driving a car or van,3472
W06000008,1000,30122,Passenger in a car or van,3473
W06000008,269,30122,Bicycle,3474
W06000008,3007,30122,On foot,3475
W06000008,251,30122,Other method of travel to work,3476
W06000009,12179,52766,Work mainly at or from home,3477
W06000009,30,52766,"Underground, metro, light rail, tram",3478
W06000009,145,52766,Train,3479
W06000009,542,52766,"Bus, minibus or coach",3480
W06000009,200,52766,Taxi,3481
W06000009,183,52766,"Motorcycle, scooter or moped",3482
W06000009,32274,52766,Driving a car or van,3483
W06000009,2326,52766,Passenger in a car or van,3484
W06000009,333,52766,Bicycle,3485
W06000009,4001,52766,On foot,3486
W06000009,553,52766,Other method of travel to work,3487
W06000010,19243,81949,Work mainly at or from home,3488
W06000010,39,81949,"Underground, metro, light rail, tram",3489
W06000010,361,81949,Train,3490
W06000010,879,81949,"Bus, minibus or coach",3491
W06000010,304,81949,Taxi,3492
W06000010,241,81949,"Motorcycle, scooter or moped",3493
W06000010,50785,81949,Driving a car or van,3494
W06000010,3790,81949,Passenger in a car or van,3495
W06000010,463,81949,Bicycle,3496
W06000010,5138,81949,On foot,3497
W06000010,706,81949,Other method of travel to work,3498
W06000011,25495,100611,Work mainly at or from home,3499
W06000011,53,100611,"Underground, metro, light rail, tram",3500
W06000011,440,100611,Train,3501
W06000011,2859,100611,"Bus, minibus or coach",3502
W06000011,812,100611,Taxi,3503
W06000011,334,100611,"Motorcycle, scooter or moped",3504
W06000011,56355,100611,Driving a car or van,3505
W06000011,5259,100611,Passenger in a car or van,3506
W06000011,1101,100611,Bicycle,3507
W06000011,6984,100611,On foot,3508
W06000011,919,100611,Other method of travel to work,3509
W06000012,12464,59187,Work mainly at or from home,3510
W06000012,20,59187,"Underground, metro, light rail, tram",3511
W06000012,445,59187,Train,3512
W06000012,976,59187,"Bus, minibus or coach",3513
W06000012,274,59187,Taxi,3514
W06000012,250,59187,"Motorcycle, scooter or moped",3515
W06000012,37320,59187,Driving a car or van,3516
W06000012,3079,59187,Passenger in a car or van,3517
W06000012,548,59187,Bicycle,3518
W06000012,3294,59187,On foot,3519
W06000012,517,59187,Other method of travel to work,3520
W06000013,14375,63984,Work mainly at or from home,3521
W06000013,24,63984,"Underground, metro, light rail, tram",3522
W06000013,655,63984,Train,3523
W06000013,939,63984,"Bus, minibus or coach",3524
W06000013,355,63984,Taxi,3525
W06000013,225,63984,"Motorcycle, scooter or moped",3526
W06000013,39608,63984,Driving a car or van,3527
W06000013,3131,63984,Passenger in a car or van,3528
W06000013,380,63984,Bicycle,3529
W06000013,3776,63984,On foot,3530
W06000013,516,63984,Other method of travel to work,3531
W06000014,20395,59918,Work mainly at or from home,3532
W06000014,38,59918,"Underground, metro, light rail, tram",3533
W06000014,1363,59918,Train,3534
W06000014,925,59918,"Bus, minibus or coach",3535
W06000014,222,59918,Taxi,3536
W06000014,214,59918,"Motorcycle, scooter or moped",3537
W06000014,30055,59918,Driving a car or van,3538
W06000014,2064,59918,Passenger in a car or van,3539
W06000014,626,59918,Bicycle,3540
W06000014,3510,59918,On foot,3541
W06000014,506,59918,Other method of travel to work,3542
W06000015,57855,160439,Work mainly at or from home,3543
W06000015,101,160439,"Underground, metro, light rail, tram",3544
W06000015,1962,160439,Train,3545
W06000015,7568,160439,"Bus, minibus or coach",3546
W06000015,1018,160439,Taxi,3547
W06000015,453,160439,"Motorcycle, scooter or moped",3548
W06000015,64333,160439,Driving a car or van,3549
W06000015,5581,160439,Passenger in a car or van,3550
W06000015,4664,160439,Bicycle,3551
W06000015,15381,160439,On foot,3552
W06000015,1523,160439,Other method of travel to work,3553
W06000016,22563,103390,Work mainly at or from home,3554
W06000016,38,103390,"Underground, metro, light rail, tram",3555
W06000016,1906,103390,Train,3556
W06000016,2752,103390,"Bus, minibus or coach",3557
W06000016,246,103390,Taxi,3558
W06000016,283,103390,"Motorcycle, scooter or moped",3559
W06000016,62494,103390,Driving a car or van,3560
W06000016,6183,103390,Passenger in a car or van,3561
W06000016,402,103390,Bicycle,3562
W06000016,5742,103390,On foot,3563
W06000016,781,103390,Other method of travel to work,3564
W06000018,18473,77439,Work mainly at or from home,3565
W06000018,17,77439,"Underground, metro, light rail, tram",3566
W06000018,1190,77439,Train,3567
W06000018,1680,77439,"Bus, minibus or coach",3568
W06000018,360,77439,Taxi,3569
W06000018,288,77439,"Motorcycle, scooter or moped",3570
W06000018,46223,77439,Driving a car or van,3571
W06000018,4229,77439,Passenger in a car or van,3572
W06000018,394,77439,Bicycle,3573
W06000018,4038,77439,On foot,3574
W06000018,547,77439,Other method of travel to work,3575
W06000019,4036,28799,Work mainly at or from home,3576
W06000019,8,28799,"Underground, metro, light rail, tram",3577
W06000019,137,28799,Train,3578
W06000019,437,28799,"Bus, minibus or coach",3579
W06000019,142,28799,Taxi,3580
W06000019,113,28799,"Motorcycle, scooter or moped",3581
W06000019,19735,28799,Driving a car or van,3582
W06000019,2129,28799,Passenger in a car or van,3583
W06000019,118,28799,Bicycle,3584
W06000019,1746,28799,On foot,3585
W06000019,198,28799,Other method of travel to work,3586
W06000020,9051,40654,Work mainly at or from home,3587
W06000020,14,40654,"Underground, metro, light rail, tram",3588
W06000020,189,40654,Train,3589
W06000020,896,40654,"Bus, minibus or coach",3590
W06000020,359,40654,Taxi,3591
W06000020,182,40654,"Motorcycle, scooter or moped",3592
W06000020,25181,40654,Driving a car or van,3593
W06000020,2129,40654,Passenger in a car or van,3594
W06000020,199,40654,Bicycle,3595
W06000020,2184,40654,On foot,3596
W06000020,270,40654,Other method of travel to work,3597
W06000021,14708,42832,Work mainly at or from home,3598
W06000021,30,42832,"Underground, metro, light rail, tram",3599
W06000021,238,42832,Train,3600
W06000021,202,42832,"Bus, minibus or coach",3601
W06000021,99,42832,Taxi,3602
W06000021,141,42832,"Motorcycle, scooter or moped",3603
W06000021,22432,42832,Driving a car or van,3604
W06000021,1349,42832,Passenger in a car or van,3605
W06000021,333,42832,Bicycle,3606
W06000021,2964,42832,On foot,3607
W06000021,336,42832,Other method of travel to work,3608
W06000022,20385,72789,Work mainly at or from home,3609
W06000022,22,72789,"Underground, metro, light rail, tram",3610
W06000022,716,72789,Train,3611
W06000022,2004,72789,"Bus, minibus or coach",3612
W06000022,1093,72789,Taxi,3613
W06000022,250,72789,"Motorcycle, scooter or moped",3614
W06000022,37870,72789,Driving a car or van,3615
W06000022,4040,72789,Passenger in a car or van,3616
W06000022,969,72789,Bicycle,3617
W06000022,4784,72789,On foot,3618
W06000022,656,72789,Other method of travel to work,3619
W06000023,18698,61725,Work mainly at or from home,3620
W06000023,20,61725,"Underground, metro, light rail, tram",3621
W06000023,147,61725,Train,3622
W06000023,297,61725,"Bus, minibus or coach",3623
W06000023,87,61725,Taxi,3624
W06000023,154,61725,"Motorcycle, scooter or moped",3625
W06000023,33599,61725,Driving a car or van,3626
W06000023,1961,61725,Passenger in a car or van,3627
W06000023,536,61725,Bicycle,3628
W06000023,5669,61725,On foot,3629
W06000023,557,61725,Other method of travel to work,3630
W06000024,4666,25637,Work mainly at or from home,3631
W06000024,11,25637,"Underground, metro, light rail, tram",3632
W06000024,278,25637,Train,3633
W06000024,744,25637,"Bus, minibus or coach",3634
W06000024,327,25637,Taxi,3635
W06000024,46,25637,"Motorcycle, scooter or moped",3636
W06000024,15547,25637,Driving a car or van,3637
W06000024,2040,25637,Passenger in a car or van,3638
W06000024,81,25637,Bicycle,3639
W06000024,1682,25637,On foot,3640
W06000024,215,25637,Other method of travel to work,3641
