geography,count,total,student,employment,employmentType,fullTime,id
E07000078,57300,98436,active (excluding full-time students),In employment,NA,NA,3092
E07000078,47848,98436,active (excluding full-time students),In employment,Employee,NA,3093
E07000078,12323,98436,active (excluding full-time students),In employment,Employee,Part,3094
E07000078,35525,98436,active (excluding full-time students),In employment,Employee,Full,3095
E07000078,1381,98436,active (excluding full-time students),In employment,Self-employed with employees,NA,3096
E07000078,316,98436,active (excluding full-time students),In employment,Self-employed with employees,Part,3097
E07000078,1065,98436,active (excluding full-time students),In employment,Self-employed with employees,Full,3098
E07000078,8071,98436,active (excluding full-time students),In employment,Self-employed without employees,NA,3099
E07000078,3927,98436,active (excluding full-time students),In employment,Self-employed without employees,Part,3100
E07000078,4144,98436,active (excluding full-time students),In employment,Self-employed without employees,Full,3101
E07000078,2147,98436,active (excluding full-time students),Unemployed,NA,NA,3102
E07000078,2426,98436,active and a full-time student,NA,NA,NA,3103
E07000078,1857,98436,active and a full-time student,In employment,NA,NA,3104
E07000078,1747,98436,active and a full-time student,In employment,Employee,NA,3105
E07000078,1492,98436,active and a full-time student,In employment,Employee,Part,3106
E07000078,255,98436,active and a full-time student,In employment,Employee,Full,3107
E07000078,5,98436,active and a full-time student,In employment,Self-employed with employees,NA,3108
E07000078,5,98436,active and a full-time student,In employment,Self-employed with employees,Part,3109
E07000078,0,98436,active and a full-time student,In employment,Self-employed with employees,Full,3110
E07000078,105,98436,active and a full-time student,In employment,Self-employed without employees,NA,3111
E07000078,91,98436,active and a full-time student,In employment,Self-employed without employees,Part,3112
E07000078,14,98436,active and a full-time student,In employment,Self-employed without employees,Full,3113
E07000078,569,98436,active and a full-time student,Unemployed,NA,NA,3114
E07000078,36563,98436,inactive,NA,NA,NA,3115
E07000078,22189,98436,inactive,Retired,NA,NA,3116
E07000078,5344,98436,inactive,Student,NA,NA,3117
E07000078,3562,98436,inactive,Looking after home or family,NA,NA,3118
E07000078,3034,98436,inactive,Long-term sick or disabled,NA,NA,3119
E07000078,2434,98436,inactive,Other,NA,NA,3120
E07000079,44563,76315,active (excluding full-time students),NA,NA,NA,3121
E07000079,43200,76315,active (excluding full-time students),In employment,NA,NA,3122
E07000079,32604,76315,active (excluding full-time students),In employment,Employee,NA,3123
E07000079,8775,76315,active (excluding full-time students),In employment,Employee,Part,3124
E07000079,23829,76315,active (excluding full-time students),In employment,Employee,Full,3125
E07000079,1730,76315,active (excluding full-time students),In employment,Self-employed with employees,NA,3126
E07000079,368,76315,active (excluding full-time students),In employment,Self-employed with employees,Part,3127
E07000079,1362,76315,active (excluding full-time students),In employment,Self-employed with employees,Full,3128
E07000079,8866,76315,active (excluding full-time students),In employment,Self-employed without employees,NA,3129
E07000079,4295,76315,active (excluding full-time students),In employment,Self-employed without employees,Part,3130
E07000079,4571,76315,active (excluding full-time students),In employment,Self-employed without employees,Full,3131
E07000079,1363,76315,active (excluding full-time students),Unemployed,NA,NA,3132
E07000079,1089,76315,active and a full-time student,NA,NA,NA,3133
E07000079,879,76315,active and a full-time student,In employment,NA,NA,3134
E07000079,799,76315,active and a full-time student,In employment,Employee,NA,3135
E07000079,685,76315,active and a full-time student,In employment,Employee,Part,3136
E07000079,114,76315,active and a full-time student,In employment,Employee,Full,3137
E07000079,7,76315,active and a full-time student,In employment,Self-employed with employees,NA,3138
E07000079,0,76315,active and a full-time student,In employment,Self-employed with employees,Part,3139
E07000079,7,76315,active and a full-time student,In employment,Self-employed with employees,Full,3140
E07000079,73,76315,active and a full-time student,In employment,Self-employed without employees,NA,3141
E07000079,66,76315,active and a full-time student,In employment,Self-employed without employees,Part,3142
E07000079,7,76315,active and a full-time student,In employment,Self-employed without employees,Full,3143
E07000079,210,76315,active and a full-time student,Unemployed,NA,NA,3144
E07000079,30663,76315,inactive,NA,NA,NA,3145
E07000079,21566,76315,inactive,Retired,NA,NA,3146
E07000079,2766,76315,inactive,Student,NA,NA,3147
E07000079,3045,76315,inactive,Looking after home or family,NA,NA,3148
E07000079,1650,76315,inactive,Long-term sick or disabled,NA,NA,3149
E07000079,1636,76315,inactive,Other,NA,NA,3150
E07000080,40756,73046,active (excluding full-time students),NA,NA,NA,3151
E07000080,39208,73046,active (excluding full-time students),In employment,NA,NA,3152
E07000080,31092,73046,active (excluding full-time students),In employment,Employee,NA,3153
E07000080,9092,73046,active (excluding full-time students),In employment,Employee,Part,3154
E07000080,22000,73046,active (excluding full-time students),In employment,Employee,Full,3155
E07000080,1176,73046,active (excluding full-time students),In employment,Self-employed with employees,NA,3156
E07000080,265,73046,active (excluding full-time students),In employment,Self-employed with employees,Part,3157
E07000080,911,73046,active (excluding full-time students),In employment,Self-employed with employees,Full,3158
E07000080,6940,73046,active (excluding full-time students),In employment,Self-employed without employees,NA,3159
E07000080,2936,73046,active (excluding full-time students),In employment,Self-employed without employees,Part,3160
E07000080,4004,73046,active (excluding full-time students),In employment,Self-employed without employees,Full,3161
E07000080,1548,73046,active (excluding full-time students),Unemployed,NA,NA,3162
E07000080,1021,73046,active and a full-time student,NA,NA,NA,3163
E07000080,781,73046,active and a full-time student,In employment,NA,NA,3164
E07000080,716,73046,active and a full-time student,In employment,Employee,NA,3165
E07000080,611,73046,active and a full-time student,In employment,Employee,Part,3166
E07000080,105,73046,active and a full-time student,In employment,Employee,Full,3167
E07000080,8,73046,active and a full-time student,In employment,Self-employed with employees,NA,3168
E07000080,3,73046,active and a full-time student,In employment,Self-employed with employees,Part,3169
E07000080,5,73046,active and a full-time student,In employment,Self-employed with employees,Full,3170
E07000080,57,73046,active and a full-time student,In employment,Self-employed without employees,NA,3171
E07000080,39,73046,active and a full-time student,In employment,Self-employed without employees,Part,3172
E07000080,18,73046,active and a full-time student,In employment,Self-employed without employees,Full,3173
E07000080,240,73046,active and a full-time student,Unemployed,NA,NA,3174
E07000080,31269,73046,inactive,NA,NA,NA,3175
E07000080,20541,73046,inactive,Retired,NA,NA,3176
E07000080,3052,73046,inactive,Student,NA,NA,3177
E07000080,2958,73046,inactive,Looking after home or family,NA,NA,3178
E07000080,2962,73046,inactive,Long-term sick or disabled,NA,NA,3179
E07000080,1756,73046,inactive,Other,NA,NA,3180
E07000081,66315,106939,active (excluding full-time students),NA,NA,NA,3181
E07000081,63688,106939,active (excluding full-time students),In employment,NA,NA,3182
E07000081,55813,106939,active (excluding full-time students),In employment,Employee,NA,3183
E07000081,15066,106939,active (excluding full-time students),In employment,Employee,Part,3184
E07000081,40747,106939,active (excluding full-time students),In employment,Employee,Full,3185
E07000081,1025,106939,active (excluding full-time students),In employment,Self-employed with employees,NA,3186
E07000081,206,106939,active (excluding full-time students),In employment,Self-employed with employees,Part,3187
E07000081,819,106939,active (excluding full-time students),In employment,Self-employed with employees,Full,3188
E07000081,6850,106939,active (excluding full-time students),In employment,Self-employed without employees,NA,3189
E07000081,2639,106939,active (excluding full-time students),In employment,Self-employed without employees,Part,3190
E07000081,4211,106939,active (excluding full-time students),In employment,Self-employed without employees,Full,3191
E07000081,2627,106939,active (excluding full-time students),Unemployed,NA,NA,3192
E07000081,2641,106939,active and a full-time student,NA,NA,NA,3193
E07000081,1933,106939,active and a full-time student,In employment,NA,NA,3194
E07000081,1846,106939,active and a full-time student,In employment,Employee,NA,3195
E07000081,1539,106939,active and a full-time student,In employment,Employee,Part,3196
E07000081,307,106939,active and a full-time student,In employment,Employee,Full,3197
E07000081,11,106939,active and a full-time student,In employment,Self-employed with employees,NA,3198
E07000081,6,106939,active and a full-time student,In employment,Self-employed with employees,Part,3199
E07000081,5,106939,active and a full-time student,In employment,Self-employed with employees,Full,3200
E07000081,76,106939,active and a full-time student,In employment,Self-employed without employees,NA,3201
E07000081,58,106939,active and a full-time student,In employment,Self-employed without employees,Part,3202
